voteId,title,url,date,time,turnout,govWins,jacqui_lambie,glenn_lazarus,david_leyonhjelm,john_madigan,ricky_muir,nick_xenophon,dio_wang,bob_day
4096,Motions — Alcohol-Fuelled Violence,https://theyvoteforyou.org.au/divisions/senate/2016-02-24/2,2016-02-24,4:20 PM,67.5,gov_wins,absent,government,greens,greens,greens,absent,greens,absent
4097,Committees — Education and Employment References Committee; Reference,https://theyvoteforyou.org.au/divisions/senate/2016-02-24/3,2016-02-24,4:23 PM,74.0,gov_wins,greens,greens,greens,greens,greens,greens,greens,greens
4098,Committees — Establishment of a National Integrity Commission; Appointment,https://theyvoteforyou.org.au/divisions/senate/2016-02-24/4,2016-02-24,4:28 PM,83.1,gov_loses,labor,labor,labor,labor,labor,labor,labor,labor
4099,Documents — Government Departments: Outsourcing to Foreign Businesses; Order for the Production of Documents,https://theyvoteforyou.org.au/divisions/senate/2016-02-24/5,2016-02-24,4:37 PM,81.8,gov_loses,labor,labor,government,labor,labor,labor,government,absent
4101,Bills — Migration Amendment (Protecting Babies Born in Australia) Bill 2014; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2016-02-25/1,2016-02-25,10:34 AM,54.5,gov_wins,greens,greens,absent,greens,absent,absent,greens,absent
4102,Bills — Veterans' Entitlements Amendment (Expanded Gold Card Access) Bill 2015; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2016-02-25/2,2016-02-25,11:49 AM,67.5,gov_wins,greens,greens,absent,greens,greens,greens,greens,greens
4103,Committees — Selection of Bills Committee; Report,https://theyvoteforyou.org.au/divisions/senate/2016-02-25/3,2016-02-25,12:37 PM,84.4,gov_loses,labor,labor,labor,labor,labor,government,labor,labor
4104,Committees — Selection of Bills Committee; Report,https://theyvoteforyou.org.au/divisions/senate/2016-02-25/4,2016-02-25,12:46 PM,85.7,gov_wins,labor,labor,labor,labor,labor,government,labor,labor
4105,"Committees — Foreign Affairs, Defence and Trade References Committee; Reference",https://theyvoteforyou.org.au/divisions/senate/2016-02-29/1,2016-02-29,3:47 PM,79.2,gov_loses,labor,labor,government,labor,labor,labor,labor,absent
4106,Motions — Taxation,https://theyvoteforyou.org.au/divisions/senate/2016-02-29/2,2016-02-29,4:01 PM,76.6,gov_loses,labor,labor,labor,labor,absent,absent,government,absent
4107,Documents — Infrastructure Investment Program; Order for the Production of Documents,https://theyvoteforyou.org.au/divisions/senate/2016-02-29/3,2016-02-29,4:11 PM,81.8,gov_loses,labor,labor,labor,labor,labor,labor,labor,absent
4108,Motions — North Stradbroke Island,https://theyvoteforyou.org.au/divisions/senate/2016-03-01/1,2016-03-01,3:54 PM,77.9,gov_loses,labor,labor,absent,government,absent,absent,government,absent
4109,Motions — Canberra Airport,https://theyvoteforyou.org.au/divisions/senate/2016-03-01/2,2016-03-01,4:04 PM,68.8,gov_wins,government,government,absent,government,government,absent,government,government
4110,"Bills — Business Services Wage Assessment Tool Payment Scheme Amendment Bill 2016, Trade Legislation Amendment Bill (No. 1) 2016; First Reading",https://theyvoteforyou.org.au/divisions/senate/2016-03-01/3,2016-03-01,6:06 PM,83.1,gov_wins,labor,labor,labor,absent,labor,government,labor,absent
4111,"Bills — Business Services Wage Assessment Tool Payment Scheme Amendment Bill 2016, Trade Legislation Amendment Bill (No. 1) 2016; First Reading",https://theyvoteforyou.org.au/divisions/senate/2016-03-01/4,2016-03-01,6:44 PM,79.2,gov_wins,labor,labor,labor,absent,absent,government,labor,absent
4112,Business — Consideration of Legislation,https://theyvoteforyou.org.au/divisions/senate/2016-03-01/5,2016-03-01,6:48 PM,79.2,gov_wins,labor,labor,labor,absent,absent,government,labor,absent
4113,"Bills — Business Services Wage Assessment Tool Payment Scheme Amendment Bill 2016, Trade Legislation Amendment Bill (No. 1) 2016; Second Reading",https://theyvoteforyou.org.au/divisions/senate/2016-03-01/6,2016-03-01,,77.9,gov_wins,labor,labor,labor,absent,labor,government,labor,absent
4115,Business — Rearrangement,https://theyvoteforyou.org.au/divisions/senate/2016-03-02/1,2016-03-02,9:53 AM,83.1,gov_wins,labor,labor,labor,labor,labor,absent,labor,labor
4116,Business — Rearrangement,https://theyvoteforyou.org.au/divisions/senate/2016-03-02/2,2016-03-02,9:56 AM,83.1,gov_wins,labor,labor,labor,labor,labor,absent,labor,labor
4117,Bills — Commonwealth Electoral Amendment Bill 2016; First Reading,https://theyvoteforyou.org.au/divisions/senate/2016-03-02/3,2016-03-02,11:24 AM,89.6,gov_wins,absent,labor,labor,labor,labor,absent,labor,labor
4118,Bills — Commonwealth Electoral Amendment Bill 2016; First Reading,https://theyvoteforyou.org.au/divisions/senate/2016-03-02/4,2016-03-02,11:27 AM,89.6,gov_wins,labor,labor,labor,labor,labor,absent,labor,labor
4119,Bills — Commonwealth Electoral Amendment Bill 2016; First Reading,https://theyvoteforyou.org.au/divisions/senate/2016-03-02/5,2016-03-02,11:36 AM,90.9,gov_wins,labor,labor,labor,labor,labor,absent,labor,labor
4120,Bills — Commonwealth Electoral Amendment Bill 2016; First Reading,https://theyvoteforyou.org.au/divisions/senate/2016-03-02/6,2016-03-02,11:41 AM,90.9,gov_wins,labor,labor,labor,labor,labor,absent,labor,labor
4121,Bills — Commonwealth Electoral Amendment Bill 2016; First Reading,https://theyvoteforyou.org.au/divisions/senate/2016-03-02/7,2016-03-02,11:45 AM,90.9,gov_wins,labor,labor,labor,labor,labor,absent,labor,labor
4122,Bills — Commonwealth Electoral Amendment Bill 2016; First Reading,https://theyvoteforyou.org.au/divisions/senate/2016-03-02/8,2016-03-02,11:49 AM,90.9,gov_wins,labor,labor,labor,labor,labor,absent,labor,labor
4123,Bills — Commonwealth Electoral Amendment Bill 2016; First Reading,https://theyvoteforyou.org.au/divisions/senate/2016-03-02/9,2016-03-02,11:53 AM,88.3,gov_wins,labor,labor,labor,labor,labor,absent,labor,labor
4124,Bills — Commonwealth Electoral Amendment Bill 2016; First Reading,https://theyvoteforyou.org.au/divisions/senate/2016-03-02/10,2016-03-02,11:57 AM,88.3,gov_wins,labor,labor,labor,labor,labor,absent,labor,labor
4125,Bills — Commonwealth Electoral Amendment Bill 2016; First Reading,https://theyvoteforyou.org.au/divisions/senate/2016-03-02/11,2016-03-02,12:01 PM,85.7,gov_wins,labor,labor,labor,labor,labor,absent,labor,labor
4126,Bills — Commonwealth Electoral Amendment Bill 2016; First Reading,https://theyvoteforyou.org.au/divisions/senate/2016-03-02/12,2016-03-02,12:05 PM,83.1,gov_wins,labor,labor,labor,labor,labor,absent,labor,labor
4127,Bills — Commonwealth Electoral Amendment Bill 2016; First Reading,https://theyvoteforyou.org.au/divisions/senate/2016-03-02/13,2016-03-02,12:08 PM,83.1,gov_wins,labor,labor,labor,labor,labor,absent,labor,labor
4128,Motions — Protection of Shark Species,https://theyvoteforyou.org.au/divisions/senate/2016-03-02/14,2016-03-02,4:32 PM,74.0,gov_wins,absent,government,absent,absent,absent,absent,absent,government
4129,Motions — Howard Government,https://theyvoteforyou.org.au/divisions/senate/2016-03-02/15,2016-03-02,4:37 PM,76.6,gov_wins,absent,government,absent,government,absent,absent,absent,government
3002,Motions - Wheat Exports - Reject takeover of GrainCorp by Archer Daniels Midland,https://theyvoteforyou.org.au/divisions/senate/2013-11-13/1,2013-11-13,4:01 PM,77.3,gov_wins,absent,absent,absent,greens,absent,greens,absent,absent
3003,Motions - Great Barrier Reef - Reject the Abbot Point coal port expansion proposal,https://theyvoteforyou.org.au/divisions/senate/2013-11-13/2,2013-11-13,4:08 PM,74.7,gov_wins,absent,absent,absent,government,absent,absent,absent,absent
3004,Matters of Urgency — Australian Automotive Industry - Government's failure to act,https://theyvoteforyou.org.au/divisions/senate/2013-11-13/3,2013-11-13,6:02 PM,84.0,gov_loses,absent,absent,absent,labor,absent,absent,absent,absent
3005,Committees — Environment and Communications References Committee; Reference,https://theyvoteforyou.org.au/divisions/senate/2013-11-13/4,2013-11-13,6:33 PM,78.7,gov_wins,absent,absent,absent,absent,absent,greens,absent,absent
3006,Committees — Environment and Communications References Committee; Reference,https://theyvoteforyou.org.au/divisions/senate/2013-11-13/5,2013-11-13,6:48 PM,84.0,gov_wins,absent,absent,absent,absent,absent,labor,absent,absent
3007,Committees — Selection of Bills Committee; Report,https://theyvoteforyou.org.au/divisions/senate/2013-11-14/1,2013-11-14,10:31 AM,88.0,gov_wins,absent,absent,absent,government,absent,absent,absent,absent
3008,Committees — Selection of Bills Committee; Report,https://theyvoteforyou.org.au/divisions/senate/2013-11-14/2,2013-11-14,10:35 AM,88.0,gov_wins,absent,absent,absent,government,absent,government,absent,absent
3009,Motions — Workplace Relations,https://theyvoteforyou.org.au/divisions/senate/2013-11-14/3,2013-11-14,10:51 AM,85.3,gov_loses,absent,absent,absent,labor,absent,absent,absent,absent
3010,Documents - Asylum Seekers; Order for the Production of Documents,https://theyvoteforyou.org.au/divisions/senate/2013-11-14/4,2013-11-14,10:58 AM,81.3,gov_loses,absent,absent,absent,government,absent,absent,absent,absent
3011,Committees — Select Committee on the National Broadband Network; Appointment,https://theyvoteforyou.org.au/divisions/senate/2013-11-14/5,2013-11-14,11:09 AM,84.0,gov_loses,absent,absent,absent,labor,absent,labor,absent,absent
3012,Motions — Japan Natural Disasters,https://theyvoteforyou.org.au/divisions/senate/2013-11-14/6,2013-11-14,11:18 AM,78.7,gov_wins,absent,absent,absent,government,absent,government,absent,absent
3013,Motions - Agriculture - Coal seam gas wells,https://theyvoteforyou.org.au/divisions/senate/2013-11-14/7,2013-11-14,11:23 AM,72.0,gov_wins,absent,absent,absent,greens,absent,absent,absent,absent
3014,Motions - Agriculture - Foreign ownership,https://theyvoteforyou.org.au/divisions/senate/2013-11-14/8,2013-11-14,11:28 AM,74.7,gov_wins,absent,absent,absent,greens,absent,greens,absent,absent
3015,Committees — Legal and Constitutional Affairs References Committee; Reference,https://theyvoteforyou.org.au/divisions/senate/2013-11-14/9,2013-11-14,11:34 AM,66.7,gov_wins,absent,absent,absent,greens,absent,greens,absent,absent
3016,Commonwealth Inscribed Stock Amendment Bill 2013 - In Committee - Debt ceiling of $400 billion,https://theyvoteforyou.org.au/divisions/senate/2013-11-14/10,2013-11-14,1:09 PM,92.0,gov_loses,absent,absent,absent,government,absent,government,absent,absent
3029,Committees — Committee of Privileges; Appointment,https://theyvoteforyou.org.au/divisions/senate/2013-12-02/1,2013-12-02,3:43 PM,88.0,gov_loses,absent,absent,absent,labor,absent,labor,absent,absent
3030,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 and related bills — First Reading — Consider the legislation together,https://theyvoteforyou.org.au/divisions/senate/2013-12-02/2,2013-12-02,8:34 PM,85.3,gov_loses,absent,absent,absent,labor,absent,labor,absent,absent
3031,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 - Second Reading - That debate on Clean Energy Finance Corp and Climate Change Authority have precedence over debate on this bill,https://theyvoteforyou.org.au/divisions/senate/2013-12-02/3,2013-12-02,8:42 PM,85.3,gov_loses,absent,absent,absent,labor,absent,labor,absent,absent
3032,Regulations and Determinations — Disallowance,https://theyvoteforyou.org.au/divisions/senate/2013-12-02/4,2013-12-02,9:46 PM,82.7,gov_loses,absent,absent,absent,labor,absent,absent,absent,absent
3033,Documents — Asylum Seekers; Order for the Production of Documents,https://theyvoteforyou.org.au/divisions/senate/2013-12-03/1,2013-12-03,3:50 PM,82.7,gov_loses,absent,absent,absent,government,absent,absent,absent,absent
3034,Committees — Electoral Matters Committee; Reference,https://theyvoteforyou.org.au/divisions/senate/2013-12-03/2,2013-12-03,,74.7,gov_wins,absent,absent,absent,government,absent,absent,absent,absent
3035,Motions - Political Donations - Disclosure and ban on overseas donations,https://theyvoteforyou.org.au/divisions/senate/2013-12-03/3,2013-12-03,,76.0,gov_wins,absent,absent,absent,government,absent,absent,absent,absent
3036,Business — Rearrangement,https://theyvoteforyou.org.au/divisions/senate/2013-12-04/1,2013-12-04,4:15 PM,81.3,gov_loses,absent,absent,absent,labor,absent,labor,absent,absent
3037,Committees — Selection of Bills Committee; Report,https://theyvoteforyou.org.au/divisions/senate/2013-12-05/1,2013-12-05,12:22 PM,76.0,gov_wins,absent,absent,absent,greens,absent,greens,absent,absent
3038,Documents - Asylum Seekers; Order for the Production of Documents,https://theyvoteforyou.org.au/divisions/senate/2013-12-05/2,2013-12-05,12:47 PM,84.0,gov_loses,absent,absent,absent,labor,absent,absent,absent,absent
3073,Commonwealth Inscribed Stock Amendment Bill 2013 - Consideration of House of Representatives Message - Removing debt limit,https://theyvoteforyou.org.au/divisions/senate/2013-12-09/1,2013-12-09,12:38 PM,86.7,gov_wins,absent,absent,absent,government,absent,government,absent,absent
3074,Commonwealth Inscribed Stock Amendment Bill 2013 - Consideration of House of Representatives Message - Agree to bill as amended,https://theyvoteforyou.org.au/divisions/senate/2013-12-09/2,2013-12-09,12:44 PM,86.7,gov_wins,absent,absent,absent,government,absent,government,absent,absent
3075,Commonwealth Inscribed Stock Amendment Bill 2013 - Consideration of House of Representatives Message - Adopt report,https://theyvoteforyou.org.au/divisions/senate/2013-12-09/3,2013-12-09,12:53 PM,88.0,gov_wins,absent,absent,absent,government,absent,government,absent,absent
3076,Motions - Asylum Seekers - UNHCR reports into Nauru and Manus Island,https://theyvoteforyou.org.au/divisions/senate/2013-12-09/4,2013-12-09,4:21 PM,77.3,gov_wins,absent,absent,absent,greens,absent,absent,absent,absent
3077,Motions - Kangaroo Island - Reject seismic testing proposal,https://theyvoteforyou.org.au/divisions/senate/2013-12-09/5,2013-12-09,4:26 PM,70.7,gov_wins,absent,absent,absent,government,absent,absent,absent,absent
3078,Committees — Parliamentary Joint Committee on Intelligence and Security,https://theyvoteforyou.org.au/divisions/senate/2013-12-09/6,2013-12-09,4:34 PM,72.0,gov_wins,absent,absent,absent,greens,absent,absent,absent,absent
3079,Motions - Climate Change - support Climate Smart Tasmania and condemn repeal of carbon price,https://theyvoteforyou.org.au/divisions/senate/2013-12-09/7,2013-12-09,4:49 PM,81.3,gov_loses,absent,absent,absent,government,absent,absent,absent,absent
3080,Motions - Reference to the Education and Employment References Committee,https://theyvoteforyou.org.au/divisions/senate/2013-12-09/8,2013-12-09,4:53 PM,80.0,gov_loses,absent,absent,absent,absent,absent,absent,absent,absent
3081,Clean Energy Finance Corporation (Abolition) Bill 2013 — Second Reading — Read a second time,https://theyvoteforyou.org.au/divisions/senate/2013-12-10/1,2013-12-10,2:02 PM,89.3,gov_loses,absent,absent,absent,labor,absent,labor,absent,absent
3082,Committees — Select Committee on Electronic Surveillance; Appointment,https://theyvoteforyou.org.au/divisions/senate/2013-12-10/2,2013-12-10,3:56 PM,76.0,gov_wins,absent,absent,absent,greens,absent,greens,absent,absent
3083,Committees — University Funding,https://theyvoteforyou.org.au/divisions/senate/2013-12-10/3,2013-12-10,4:02 PM,72.0,gov_wins,absent,absent,absent,absent,absent,greens,absent,absent
3084,Business — Days and Hours of Meeting,https://theyvoteforyou.org.au/divisions/senate/2013-12-11/1,2013-12-11,3:49 PM,81.3,gov_loses,absent,absent,absent,government,absent,government,absent,absent
3085,Committees — Rural and Regional Affairs and Transport References Committee; Reference,https://theyvoteforyou.org.au/divisions/senate/2013-12-11/2,2013-12-11,3:57 PM,66.7,gov_wins,absent,absent,absent,greens,absent,greens,absent,absent
3086,Motions - Live Animal Exports - Stop export until investigations completed,https://theyvoteforyou.org.au/divisions/senate/2013-12-12/1,2013-12-12,12:32 PM,70.7,gov_wins,absent,absent,absent,government,absent,absent,absent,absent
3087,Business — Rearrangement,https://theyvoteforyou.org.au/divisions/senate/2013-12-12/2,2013-12-12,2:45 PM,89.3,gov_loses,absent,absent,absent,government,absent,absent,absent,absent
3088,"Regulations and Determinations — Residential Care Subsidy Amendment (Workforce Supplement) Principle 2013, Aged Care Subsidies Amendment (Workforce Supplement) Determination 2013; Disallowance",https://theyvoteforyou.org.au/divisions/senate/2013-12-12/3,2013-12-12,4:34 PM,80.0,gov_loses,absent,absent,absent,absent,absent,government,absent,absent
3152,Business — Consideration of Legislation,https://theyvoteforyou.org.au/divisions/senate/2014-02-11/1,2014-02-11,,88.2,gov_loses,absent,absent,absent,government,absent,labor,absent,absent
3153,Motions — Asylum Seekers,https://theyvoteforyou.org.au/divisions/senate/2014-02-12/1,2014-02-12,3:53 PM,80.3,gov_loses,absent,absent,absent,absent,absent,absent,absent,absent
3154,Motions - Statements by the Queensland Premier - Integrity of legal profession and judiciary,https://theyvoteforyou.org.au/divisions/senate/2014-02-13/1,2014-02-13,12:04 PM,86.8,gov_loses,absent,absent,absent,labor,absent,labor,absent,absent
3155,Motions - Coal Seam Gas - Landholders' right to refuse,https://theyvoteforyou.org.au/divisions/senate/2014-02-13/2,2014-02-13,12:23 PM,59.2,gov_wins,absent,absent,absent,government,absent,absent,absent,absent
3156,Climate Change Authority (Abolition) Bill 2013 - Second reading - Express concern about abolition,https://theyvoteforyou.org.au/divisions/senate/2014-03-03/1,2014-03-03,12:35 PM,90.8,gov_loses,absent,absent,absent,absent,absent,absent,absent,absent
3157,Climate Change Authority (Abolition) Bill 2013 - Second reading - Read a second time,https://theyvoteforyou.org.au/divisions/senate/2014-03-03/2,2014-03-03,12:39 PM,92.1,gov_loses,absent,absent,absent,absent,absent,absent,absent,absent
3158,Motions - Biennale of Sydney - Commend protest against Transfield sponsorship,https://theyvoteforyou.org.au/divisions/senate/2014-03-04/1,2014-03-04,3:57 PM,73.7,gov_wins,absent,absent,absent,greens,absent,absent,absent,absent
3159,Social Services and Other Legislation Amendment Bill 2013 — In Committee — Keep schedule 1 (on gambling) unchanged,https://theyvoteforyou.org.au/divisions/senate/2014-03-05/1,2014-03-05,12:27 PM,60.5,gov_wins,absent,absent,absent,absent,absent,greens,absent,absent
3160,Social Services and Other Legislation Amendment Bill 2013 - Third Reading - Read a third time,https://theyvoteforyou.org.au/divisions/senate/2014-03-05/2,2014-03-05,12:47 PM,63.2,gov_wins,absent,absent,absent,greens,absent,greens,absent,absent
3161,Motions — Assistant Minister for Health; Censure,https://theyvoteforyou.org.au/divisions/senate/2014-03-05/3,2014-03-05,3:16 PM,94.7,gov_loses,absent,absent,absent,labor,absent,absent,absent,absent
3162,Motions — Assistant Minister for Health; Censure,https://theyvoteforyou.org.au/divisions/senate/2014-03-05/4,2014-03-05,4:53 PM,89.5,gov_loses,absent,absent,absent,absent,absent,absent,absent,absent
3163,"Committees — Foreign Affairs, Defence and Trade References Committee; Reference",https://theyvoteforyou.org.au/divisions/senate/2014-03-05/5,2014-03-05,5:18 PM,88.2,gov_loses,absent,absent,absent,government,absent,labor,absent,absent
3164,Landholders' Right to Refuse (Gas and Coal) Bill 2013 - Second Reading - Agree with the bill's main idea,https://theyvoteforyou.org.au/divisions/senate/2014-03-06/1,2014-03-06,11:40 AM,69.7,gov_wins,absent,absent,absent,greens,absent,absent,absent,absent
3165,Committees — Selection of Bills Committee; Report,https://theyvoteforyou.org.au/divisions/senate/2014-03-06/2,2014-03-06,12:21 PM,86.8,gov_loses,absent,absent,absent,labor,absent,labor,absent,absent
3166,Motions - Lock the Gate Alliance - Act on concerns of the Alliance,https://theyvoteforyou.org.au/divisions/senate/2014-03-06/3,2014-03-06,12:31 PM,77.6,gov_wins,absent,absent,absent,greens,absent,absent,absent,absent
3167,Regulations and Determinations — Civil Aviation Order 48.1 Instrument 2013; Disallowance,https://theyvoteforyou.org.au/divisions/senate/2014-03-06/4,2014-03-06,1:27 PM,64.5,gov_wins,absent,absent,absent,greens,absent,greens,absent,absent
3168,Regulations and Determinations — Clean Energy Auction Revocation Determination 2014; Disallowance,https://theyvoteforyou.org.au/divisions/senate/2014-03-06/5,2014-03-06,2:00 PM,89.5,gov_wins,absent,absent,absent,government,absent,absent,absent,absent
3169,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 and related bills - Second Reading - Protect Australia from climate change,https://theyvoteforyou.org.au/divisions/senate/2014-03-17/1,2014-03-17,1:46 PM,78.9,gov_wins,absent,absent,absent,government,absent,government,absent,absent
3170,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 and related bills - Second Reading - Need policy to address climate change,https://theyvoteforyou.org.au/divisions/senate/2014-03-17/2,2014-03-17,1:54 PM,86.8,gov_loses,absent,absent,absent,government,absent,labor,absent,absent
3171,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 and related bills - Second Reading - Read a second time,https://theyvoteforyou.org.au/divisions/senate/2014-03-17/3,2014-03-17,1:59 PM,81.6,gov_wins,absent,absent,absent,government,absent,government,absent,absent
3172,Motions — Regulation of Lobbyists,https://theyvoteforyou.org.au/divisions/senate/2014-03-17/4,2014-03-17,4:45 PM,65.8,gov_wins,absent,absent,absent,government,absent,absent,absent,absent
3173,"Regulations and Determinations - Commonwealth Scholarships Guidelines (Education) 2013, Commonwealth Grant Scheme Guidelines 2012 - Disallowance",https://theyvoteforyou.org.au/divisions/senate/2014-03-17/5,2014-03-17,8:02 PM,80.3,gov_loses,absent,absent,absent,absent,absent,labor,absent,absent
3174,Regulations and Determinations — Migration Amendment (Temporary Protection Visas) Regulation 2013; Disallowance,https://theyvoteforyou.org.au/divisions/senate/2014-03-18/1,2014-03-18,3:48 PM,82.9,gov_loses,absent,absent,absent,labor,absent,absent,absent,absent
3175,Motions — Australian Water Holdings,https://theyvoteforyou.org.au/divisions/senate/2014-03-19/1,2014-03-19,10:13 AM,81.6,gov_loses,absent,absent,absent,absent,absent,absent,absent,absent
3176,Motions — Australian Water Holdings,https://theyvoteforyou.org.au/divisions/senate/2014-03-19/2,2014-03-19,,81.6,gov_loses,absent,absent,absent,absent,absent,absent,absent,absent
3177,Motions — Australian Water Holdings,https://theyvoteforyou.org.au/divisions/senate/2014-03-19/3,2014-03-19,11:58 AM,77.6,gov_loses,absent,absent,absent,absent,absent,absent,absent,absent
3178,Motions — Australian Water Holdings,https://theyvoteforyou.org.au/divisions/senate/2014-03-19/4,2014-03-19,12:03 PM,75.0,gov_loses,absent,absent,absent,absent,absent,absent,absent,absent
3179,Business — Days and Hours of Meeting,https://theyvoteforyou.org.au/divisions/senate/2014-03-19/5,2014-03-19,3:57 PM,82.9,gov_loses,absent,absent,absent,government,absent,absent,absent,absent
3180,Motions - Coal Seam Gas - Stop further approvals,https://theyvoteforyou.org.au/divisions/senate/2014-03-19/6,2014-03-19,4:01 PM,59.2,gov_wins,absent,absent,absent,greens,absent,absent,absent,absent
3181,Aboriginal Land Rights (Northern Territory) Amendment (Delegation) Regulation 2013 - Regulations and Determinations - Disallow the Regulation,https://theyvoteforyou.org.au/divisions/senate/2014-03-20/1,2014-03-20,12:20 PM,80.3,gov_loses,absent,absent,absent,absent,absent,government,absent,absent
3182,Clean Energy Legislation (Carbon Tax Repeal) Bill 2013 and related bills - Third Reading - Read a third time,https://theyvoteforyou.org.au/divisions/senate/2014-03-20/2,2014-03-20,12:43 PM,81.6,gov_loses,absent,absent,absent,absent,absent,government,absent,absent
3187,Minerals Resource Rent Tax Repeal and Other Measures Bill 2013 - Second Reading - Share mining boom benefits,https://theyvoteforyou.org.au/divisions/senate/2014-03-25/1,2014-03-25,1:51 PM,72.4,gov_wins,absent,absent,absent,government,absent,government,absent,absent
3188,Minerals Resource Rent Tax Repeal and Other Measures Bill 2013 - Second Reading - Read a second time,https://theyvoteforyou.org.au/divisions/senate/2014-03-25/2,2014-03-25,2:01 PM,84.2,gov_loses,absent,absent,absent,government,absent,government,absent,absent
3190,Documents — Asylum Seekers; Order for the Production of Documents,https://theyvoteforyou.org.au/divisions/senate/2014-03-26/1,2014-03-26,4:12 PM,60.5,gov_wins,absent,absent,absent,absent,absent,absent,absent,absent
3191,Documents — Commonwealth Land: Sydney Harbour,https://theyvoteforyou.org.au/divisions/senate/2014-03-26/2,2014-03-26,4:17 PM,60.5,gov_wins,absent,absent,absent,absent,absent,absent,absent,absent
3198,Bills — Fair Work (Registered Organisations) Amendment Bill 2013; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2014-05-14/1,2014-05-14,11:15 AM,85.5,gov_loses,absent,absent,absent,absent,absent,absent,absent,absent
3199,Migration Amendment Bill 2013 - Second Reading - Read a second time,https://theyvoteforyou.org.au/divisions/senate/2014-05-14/2,2014-05-14,12:21 PM,61.8,gov_wins,absent,absent,absent,absent,absent,absent,absent,absent
3200,Migration Amendment Bill 2013 - Third Reading - Read a third time,https://theyvoteforyou.org.au/divisions/senate/2014-05-14/3,2014-05-14,12:25 PM,61.8,gov_wins,absent,absent,absent,absent,absent,absent,absent,absent
3201,Committees — National Broadband Network Select Committee; Reporting Date,https://theyvoteforyou.org.au/divisions/senate/2014-05-14/4,2014-05-14,3:53 PM,86.8,gov_loses,absent,absent,absent,absent,absent,labor,absent,absent
3202,Documents — Note Printing Australia; Order for the Production of Documents,https://theyvoteforyou.org.au/divisions/senate/2014-05-14/5,2014-05-14,3:57 PM,73.7,gov_wins,absent,absent,absent,absent,absent,absent,absent,absent
3203,National Integrity Commission Bill 2013 - Second Reading - Put the question,https://theyvoteforyou.org.au/divisions/senate/2014-05-15/1,2014-05-15,11:11 AM,68.4,gov_wins,absent,absent,absent,absent,absent,absent,absent,absent
3204,Motions — Family Payments,https://theyvoteforyou.org.au/divisions/senate/2014-05-15/2,2014-05-15,12:08 PM,68.4,gov_wins,absent,absent,absent,greens,absent,greens,absent,absent
3205,Motions - Coal Seam Gas - Bentley blockade,https://theyvoteforyou.org.au/divisions/senate/2014-05-15/3,2014-05-15,12:14 PM,61.8,gov_wins,absent,absent,absent,greens,absent,absent,absent,absent
3220,Tax Laws Amendment (Temporary Budget Repair Levy) Bill 2014 and related bills - Second Reading,https://theyvoteforyou.org.au/divisions/senate/2014-06-16/1,2014-06-16,2:03 PM,89.5,gov_wins,absent,absent,absent,government,absent,greens,absent,absent
3221,Motions - Higher Education Funding - Reverse the budget cuts,https://theyvoteforyou.org.au/divisions/senate/2014-06-16/2,2014-06-16,5:49 PM,82.9,gov_loses,absent,absent,absent,absent,absent,labor,absent,absent
3222,"Documents - World Heritage Committee - Protect the Fitzroy Delta, Keppel Bay, north Curtis Island and northern section of the reef",https://theyvoteforyou.org.au/divisions/senate/2014-06-16/3,2014-06-16,5:54 PM,73.7,gov_wins,absent,absent,absent,absent,absent,absent,absent,absent
3223,Regulations and Determinations — Export Market Development Grants (Extended Lodgement and Consultant Quality Incentive) Determination 2012; Disallowance,https://theyvoteforyou.org.au/divisions/senate/2014-06-16/4,2014-06-16,9:26 PM,61.8,gov_wins,absent,absent,absent,greens,absent,greens,absent,absent
3224,Motions — East West Link,https://theyvoteforyou.org.au/divisions/senate/2014-06-17/1,2014-06-17,3:46 PM,88.2,gov_loses,absent,absent,absent,absent,absent,labor,absent,absent
3225,Motions — Consideration of Legislation,https://theyvoteforyou.org.au/divisions/senate/2014-06-17/2,2014-06-17,3:52 PM,88.2,gov_loses,absent,absent,absent,absent,absent,labor,absent,absent
3231,Committees — Selection of Bills Committee; Report,https://theyvoteforyou.org.au/divisions/senate/2014-06-19/1,2014-06-19,12:12 PM,90.8,gov_loses,absent,absent,absent,labor,absent,labor,absent,absent
3232,Committees — Education and Employment References Committee; Reference,https://theyvoteforyou.org.au/divisions/senate/2014-06-19/2,2014-06-19,12:24 PM,77.6,gov_wins,absent,absent,absent,greens,absent,greens,absent,absent
3233,Committees — World Refugee Day,https://theyvoteforyou.org.au/divisions/senate/2014-06-19/3,2014-06-19,12:30 PM,75.0,gov_wins,absent,absent,absent,greens,absent,greens,absent,absent
3234,Committees — Tobacco Plain Packaging,https://theyvoteforyou.org.au/divisions/senate/2014-06-19/4,2014-06-19,12:35 PM,71.1,gov_wins,absent,absent,absent,greens,absent,greens,absent,absent
